"urlid","url","pagetxt","result"
"07b4abf67caeef578cf3febea44e3095","http://4xxas6.cyyuaek.cn/shouye.asp","一步:1,不便:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"07bbf308725df1089abe4b590513cd93","https://www.cofeoc.art/ddir.php/index/login/login/token/00c32e04870d9a69dbfd9542afd10094.html","客服:2,密码:3,开户:1,忘记:1,或者:1,欢迎您:1,留言:1,立即:1,联系:2,访问:1,账号:2,输入:1,重新:1,错误:1","1"
"07e71ab4c79cd91a27452474ab0b890f","http://kefu.zhiyunzh.com/platform/passport/login.html","不能:1,为空:1,刷新:2,发送到:1,图片:2,客服:2,密码:6,忘记:2,手机号:2,收到:1,新密码:2,来客:1,点击:2,用户名:1,登录:2,短信:3,确认:1,管理员:1,系统:2,绑定:1,请输入:2,账户:2,选择:1,通过:1,重置:3,错误:1,验证码:8","1"
"07fdb340beecda3527293b7dac74b5a0","https://personalmail.online/nounrp84dmh18s34bf8fznthtgoq1nbug82qb2nkezms0um0.php?mx=MTYz&.verify??guce_referrer=aHR0cHM6Ly9sb2dpbi55YWhvby5jb20v&guce_referrer_sig=AQAAABA99NmGR9iNQOyU5mI3ASjQfYjcPATD_A8modgjxpNXYNmo8n5zxdi8EZV7GFYPzoSc_RpMz0hYfdCk0OLmxnMB6tpfZnd5ENcxTcI3e56K0Vz3pSL6PoIoDveE6VV6vAiBzqdjcYAbAHdiaf7gx2w9XRGmCh4orbe2VcZO9aN_","163网易:1,163网易免费:1,URS组件:1,一张:2,严选:1,中文:3,企业邮箱:1,会员:1,使用:1,修复:1,儿童:1,免费邮箱:1,公安:1,公益:1,公示:1,公网:1,内免:1,刷新:1,前往:1,加载:6,十天:1,参与:1,反馈:2,各种:1,品牌:3,垃圾邮件:1,增值:1,备案:1,大师:1,安全:1,安备:1,官方:1,客户端:1,容量:1,密码:9,尝试:1,帐号:9,帮助:1,建议:1,开通:1,忘记:1,成功:3,手机号码:5,扫码:3,报告:1,拦截:1,支持:2,收发:1,放弃:2,政府:1,政策:2,数据:1,无法:1,暂时:1,更换:1,服务:1,来源:1,没有:1,注册:4,海外:1,点击:2,热线:1,版权所有:1,环境异常:1,用户中心:1,电信业务:1,电子邮件:1,电子邮箱:1,确定:1,第一:3,继续:1,网易163免费邮箱:1,网易公司:1,网易邮箱:3,网易邮箱帐号:1,网盘:1,网络:1,翻倍:1,自动:1,获取:1,许可证:1,调研:1,赠送:1,超大:1,超过:1,软件:1,载入:1,输入:6,邮件:1,重新:1,错误:1,问题:1,附件:2,隐私:2,首页:1,验证码:5","1"
"0800863a2f1d355161289d6b9fac5094","http://szborui.group/SolarWeb/","一张:1,下载:1,中文:1,为了:1,以下:1,体验:1,使用:3,光储:1,公司:1,关于:1,关闭:1,内核:1,前往:1,升级:1,博瑞:1,密码:2,帐户:1,带来:1,当前:1,忘记:1,找回:1,提示:1,更佳:1,有限公司:1,检测:1,注册:1,浏览器:3,深圳:1,点击:1,版本:1,用户名:1,用户登录:1,电力:1,登录:1,科技:1,立即:2,系统:1,记住:1,过低:1,验证码:1","1"
"0802f5ef24836fbc99dca3e905cc2c52","http://a.bcbcce.life","不负:1,专享:1,信用:1,借款:1,关于:1,利率:1,单利:1,备案:1,安全:1,客服:1,年化:1,招联:4,持牌:1,最低:1,最高:1,期待:1,机构:1,注册:1,现金额:1,用户:1,福利:1,金融:3,钱包:1","1"
"081e27f92b3949fbc5e41cd979ee7929","http://lwsmouvw.a.htte.fun/index.php?get=index","下发:1,不便:1,个人资料:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,人力资源:1,以及:1,保障局:2,信息:1,停止使用:1,储蓄卡:1,全国:2,公网:1,关于:3,农业:1,办理:4,加载:1,务必:1,医保卡:3,医疗:2,升级:4,卡号:1,印发:1,即刻:1,即可:1,及时:3,合作:1,国家:1,填写:3,声明:1,姓名:4,安全:1,安备:1,完成:2,审批:1,审核:2,工作日内:1,工商银行:1,带来:1,广大:1,开展:1,异常:2,当地:1,当日:1,总局:1,按照:1,提交:1,提供:1,收到:4,政策措施:2,敬请:1,日内:1,旧版:1,查询:4,标准规定:1,核实:3,根据:3,检测:1,此次:1,步骤:1,流程:1,温馨提示:1,版本:3,特此通知:1,状态:2,环境:1,现已:1,用户:4,由于:1,电子信息:1,登记:3,相关:1,真实性:1,短信:1,确认:1,社会保障部:1,社保局:1,立即:1,等待:2,管理:1,系统:1,绑定:1,网络:1,表格:1,规定:1,认证:5,证件号码:1,请输入:3,谅解:1,资料:3,身份证:3,过多:1,进行:2,通知:5,避免出现:1,鉴于:1,银行:1,限于:1,领取:1","1"
"0820b35ea73c0fc8a7ad640bc70e5ca8","http://dfc258e3fa2926f96eef08a731f13e9b.cc0w1.xyz/index/etc/ready","不便:1,不可:1,之后:1,使用:1,信息:2,加密:1,协议:1,即时:1,同意:1,处理:1,失效:1,安全:1,官方:1,实名:1,导致:1,已经:1,带来:1,异常:1,收到:1,敬请:1,更改:1,更新:1,服务:1,条款:1,检测:1,用于:1,用户:2,相关:1,确认:1,立即:1,系统升级:2,绑定:4,解除:1,认证:3,说明:1,谅解:1,身份:1,车牌号:1,过期:1,进行:1,通知:1,通过:1,部分:1,重新:2,银行卡:2,阅读:1,验证:1","1"
"0828b36e7a0415835c03d7859d8aba7b","http://tt.bjhyqq.cn/platform/passport/login.html","不能:1,为空:1,刷新:2,发送到:1,图片:2,客服:2,密码:6,忘记:2,手机号:2,收到:1,新密码:2,来客:1,点击:2,用户名:1,登录:2,短信:3,确认:1,管理员:1,系统:2,绑定:1,请输入:2,账户:2,选择:1,通过:1,重置:3,错误:1,验证码:8","1"
"083f9635d5dfdc5fbbc8d2c2c3cebe9b","http://fangzhengjiaoyi.icu/index/login/login.html","中国:1,信号:1,唯一:1,官方:1,客服:3,密码:4,开户:1,忘记:2,或者:1,方正:1,用户名:1,登录:1,立即:1,认准:1,证券:1,账号:1,输入:1,重新:1,错误:1","1"
"0861f072b21910660e2a21dee787b253","http://gnzia2yr.inoup9.top/10897988_bj.html","个人资料:1,产品:1,以下:1,保障:1,信息安全:1,信赖:1,借贷:1,分钟:1,口碑:1,合作:1,安全:1,完成:1,实名:1,客服:1,提现:1,操作:1,放款:1,日息:1,最快:1,最高:1,权威机构:1,申请:3,立即:1,绑定:1,获得:1,认证:1,评估:1,钱包:1,银行卡:1,额度:2,高利率:1","1"
"087a97c7e4abe305ccb10b0d1c59c2b5","http://www.appie.id-ing.cn/ht/index_idap.asp","一个:2,上司:2,专辑:2,乐队:2,从小:2,企业:1,使用:1,保留:1,信息:1,全站:1,关闭:2,出生日期:1,前往:1,去过:2,取消:2,名字:6,哪一部:2,哪个:6,哪里:4,商品:2,商店:5,喜欢:10,地图:1,坐飞机:2,型号:3,学会:2,学生:4,安全:7,宠物:2,密码:1,导航:1,小学:2,小时候:2,少年时代:2,工作:2,建议:1,快速:1,所有:1,打开:1,技术支持:1,拥有:2,授权:1,提交:1,提示:7,搜索:7,政策:2,教育:1,方式:1,时代:4,最好:2,朋友:2,本书:2,权利:1,条款:1,查找:1,歌手:2,法律:1,海滨浴场:2,清除:1,父母:2,球队:2,理想:2,电影明星:2,电影院:2,电话号码:1,童年时代:2,第一个:6,第一张:2,第一次:4,第一辆:2,第一道:2,答案:3,经销商:1,结果:1,继续:2,绰号:2,网站:1,老师:2,致电:1,菜单:2,角色:2,认识:2,设备:3,购买:2,购物袋:6,车是:2,退出:1,选购:1,那条:2,链接:1,销售:1,锁屏:1,长大:2,问题:7,附近:1,隐私:1,零售店:1,首页:4,验证:4","1"
"08a2f5044ae10e77e5df2b7710245920","http://0su4jp7os8ik.r1vv-db1.4it.4pa2ls7du7hm0gy4vo7pw7na4sw.gstx4.cc/index2.asp","不能:1,专业:1,两年:1,中心:1,以上:1,以便:1,优惠:1,伪造:1,使用:2,关于:1,发票:1,否则:1,售后:1,国家:1,填写:1,大量:1,如下:1,实名:1,客服:1,导致:1,将会:1,尽快:1,恢复:3,收到:1,政策:1,暂停:2,更新:3,服务:3,正常:1,比例:1,流程:1,点击:1,用户:2,相关:1,真实:1,短信通:1,系统:1,缴费:1,行为:1,认证中心:1,说明:1,质保:1,资料:1,身份:1,车主:1,近期:1,进行:1,通行:6,通讯:1,部份:1,配合:1,需要:1,高速:1","1"
"08ad365e3727495a81865bafa0c316d4","http://qpsxf358h.rtc123.site/shouye.asp","一步:1,不便:1,关闭:1,切换:1,删除:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"08b195e4a3a497a6228370c26cbb5661","http://maj1l7.cvnv.xyz/","下发:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,人力资源:1,信息:1,储蓄卡:1,全国:1,关于:3,农业:1,办理:2,务必:1,升级:3,印发:1,即刻:1,即可:1,及时:1,合作:1,填写:1,声明:1,姓名:1,完成:1,审批:1,工商银行:1,开展:1,异常:1,当地:1,当日:1,总局:1,收到:3,政策措施:2,日内:1,查询:1,标准规定:1,核实:1,根据:2,此次:1,版本:3,特此通知:1,状态:1,现已:1,用户:1,电子:3,登记:3,真实:1,短信:1,确定:1,社会保障部:1,社保局:1,立即:1,管理:1,绑定:1,规定:1,认证:3,请输入:1,过多:1,进行:1,通知:4,避免出现:1,鉴于:1,限于:1","1"
"08b6d10b2c29507576b9a30fb3a7ca11","http://sy24701g.fcxg.ink/index.php?get=index","下发:1,不便:1,个人资料:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,人力资源:1,以及:1,保障局:2,信息:1,停止使用:1,储蓄卡:1,全国:2,公网:1,关于:3,农业:1,办理:4,加载:1,务必:1,医保卡:3,医疗:2,升级:4,卡号:1,印发:1,即刻:1,即可:1,及时:3,合作:1,国家:1,填写:3,声明:1,姓名:4,安全:1,安备:1,完成:2,审批:1,审核:2,工作日内:1,工商银行:1,带来:1,广大:1,开展:1,异常:2,当地:1,当日:1,总局:1,按照:1,提交:1,提供:1,收到:4,政策措施:2,敬请:1,日内:1,旧版:1,查询:4,标准规定:1,核实:3,根据:3,检测:1,此次:1,步骤:1,流程:1,温馨提示:1,版本:3,特此通知:1,状态:2,环境:1,现已:1,用户:4,由于:1,电子信息:1,登记:3,相关:1,真实性:1,短信:1,确认:1,社会保障部:1,社保局:1,立即:1,等待:2,管理:1,系统:1,绑定:1,网络:1,表格:1,规定:1,认证:5,证件号码:1,请输入:3,谅解:1,资料:3,身份证:3,过多:1,进行:2,通知:5,避免出现:1,鉴于:1,银行:1,限于:1,领取:1","1"
"08de9793d1ab225bf4a64708d990ed95","http://24-1308231628.cos-website.ap-hongkong.myqcloud.com/","QQ号:1,一键:1,历史:1,密码:3,帐号:3,快速:1,手机统一登录:1,没有:1,注册:1,状态:1,登录:4,记住:1,请输入:1,输入:1,选择:1,邮箱:1","1"
"08e4715309f86b8223b44d2bfa430b23","http://m.lt8890.com","不能:2,互联网:1,关闭:1,协议:3,同意:1,大于:1,客服:1,小于:1,平安金融:1,新一贷:1,日利率:1,最大:1,最小:1,有限公司:1,期限:1,每期:1,用户服务:2,申请:2,确定:1,科技:1,立即:1,西安:1,还款:1,金额:3,钱包:1,首页:1","1"
"08f750a845ee89b07e942857e213e529","http://gws3cgbjrja.r1vv-db1.yqe.cop3vhayo2fyyiax1mf9xvlvp.sdcsdcsd12.cc/index2.asp","不符:1,专业:1,两年:1,中心:1,以上:1,优惠:1,信息:1,停用:1,冻结:1,办理:1,务必:1,发票:1,售后:1,国家:1,填写:2,失效:1,如下:1,官方:1,客服:1,导致:1,恢复:4,收到:1,政策:1,服务:1,步骤:4,比例:1,永久:1,激活:1,点击:1,用户:1,相关:1,真实:1,短信通:1,禁止通行:1,立即:1,系统升级:1,缴费:1,认证中心:1,质保:1,资料:1,身份:1,车主:1,通行:4,通讯:1,部份:1,高速:2","1"
"091b8a963c3a27b71b134cae9e2bac95","http://ounl.ml/yu","QQ号:1,QQ空间:1,使用:2,密码:2,帐号:1,手机:2,欢迎:2,注册:1,登录:2,请输入:1,邮箱:1","1"
"0931db132c6fd9913cb739b4c4d7f9a6","http://item_m.jdmfresh.net/470/10043793697998.html","2019年:1,QQ空间:1,上门取:1,个性化:2,中老年:1,二维码:1,产品包装:1,佳丝茗:1,供应商:1,保证书:1,倪晟纳:1,准确性:1,北京市:1,去京喜:1,参考价:1,发送给:2,右上角:1,合法性:1,哪款好:1,售后服务:2,商品价格:2,商品信息:2,奢侈品:2,女学生:1,好用吗:1,学生价:4,完全一致:1,差异性:1,市场行情:1,开普勒:1,怎么样:1,成人用品:1,成年人:1,打电话:1,拉维妮娅:1,拥有者:1,指导价:2,排行榜:2,接拼女:1,改衣保:2,旗舰店:4,朋友圈:1,朝阳区:1,期起订:1,未经许可:1,机打发票:2,欢迎您:1,汐妮璐:1,法律责任:1,港澳台:2,真实性:1,竞争力:1,符合条件:1,等待时间:1,简米朵:1,米雪妍:1,绿色通道:1,衣高腰:1,设计师:1,详情页:1,质量保证:1,购物车:6,销售价:2,销售商:3,零售价:3,香芙曼:1","1"
"0936e2a352dbed9499236bc07d12d111","https://xxw.mwyjd38.buzz/m1/login1.php?jumpurl=%2F","一把:1,关键时刻:1,可借:1,合作:1,多家:1,审批:1,密码:1,快速注册:1,急速:1,手机号:3,日息:1,最快:1,最高:1,登录:3,登陆密码:2,短信:2,获取:1,设置:1,请输入:5,银行:1,额度:1,验证码:2","1"
"0940ee5dc87125e9f263ec31f736c90a","http://cpqwrn8.ty123.club/shouye.asp","一步:1,不便:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"09700a5c370f870ed6365d326027f78b","http://uf3s5bnq.hf3g.top/index.php?get=zy","下发:1,不便:1,个人资料:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,人力资源:1,以及:1,保障局:2,信息:1,停止使用:1,储蓄卡:1,全国:2,公网:1,关于:3,农业:1,办理:4,务必:1,医保卡:3,医疗:2,升级:4,卡号:1,印发:1,即刻:1,即可:1,及时:3,合作:1,国家:1,填写:3,声明:1,姓名:4,安备:1,完成:2,审批:1,审核:2,工作日内:1,工商银行:1,带来:1,广大:1,开展:1,异常:2,当地:1,当日:1,总局:1,按照:1,提交:1,提供:1,收到:4,政策措施:2,敬请:1,日内:1,旧版:1,查询:4,标准规定:1,核实:3,根据:3,此次:1,步骤:1,流程:1,温馨提示:1,版本:3,特此通知:1,状态:2,现已:1,用户:4,由于:1,电子信息:1,登记:3,相关:1,真实性:1,短信:1,确认:1,社会保障部:1,社保局:1,立即:1,等待:2,管理:1,系统:1,绑定:1,表格:1,规定:1,认证:5,证件号码:1,请输入:3,谅解:1,资料:3,身份证:3,过多:1,进行:2,通知:5,避免出现:1,鉴于:1,银行:1,限于:1,领取:1","1"
"099dede19e70f72577843ae4fa931961","http://gret.qietiwyqy.xyz/v_verification.asp","下次:1,密保:2,当前:1,手机验证:1,提交:1,无需:1,登录:1,短信:1,确定:1,获取:2,设备:1,身份验证:1,进行:1,通过:3,需要:2,验证码:1","1"
"099e6e584380ab1f50bf64a3efdaef3f","http://b2.bcbccd.life","不负:1,专享:1,信用:1,借款:1,关于:1,利率:1,单利:1,备案:1,安全:1,客服:1,年化:1,招联:4,持牌:1,最低:1,最高:1,期待:1,机构:1,注册:1,现金额:1,用户:1,福利:1,金融:3,钱包:1","1"
"099f7495126b3d4efbd645523fb4d27a","http://h6ehpn86.fu3g.run/index.php?get=index","下发:1,不便:1,个人资料:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,人力资源:1,以及:1,保障局:2,信息:1,停止使用:1,储蓄卡:1,全国:2,公网:1,关于:3,农业:1,办理:4,加载:1,务必:1,医保卡:3,医疗:2,升级:4,卡号:1,印发:1,即刻:1,即可:1,及时:3,合作:1,国家:1,填写:3,声明:1,姓名:4,安全:1,安备:1,完成:2,审批:1,审核:2,工作日内:1,工商银行:1,带来:1,广大:1,开展:1,异常:2,当地:1,当日:1,总局:1,按照:1,提交:1,提供:1,收到:4,政策措施:2,敬请:1,日内:1,旧版:1,查询:4,标准规定:1,核实:3,根据:3,检测:1,此次:1,步骤:1,流程:1,温馨提示:1,版本:3,特此通知:1,状态:2,环境:1,现已:1,用户:4,由于:1,电子信息:1,登记:3,相关:1,真实性:1,短信:1,确认:1,社会保障部:1,社保局:1,立即:1,等待:2,管理:1,系统:1,绑定:1,网络:1,表格:1,规定:1,认证:5,证件号码:1,请输入:3,谅解:1,资料:3,身份证:3,过多:1,进行:2,通知:5,避免出现:1,鉴于:1,银行:1,限于:1,领取:1","1"
"09a1ece57384db243eaeeb87bbad2ae5","http://td.hhnxko.cn/web/index.php?act=1","QQ号:1,一键:1,历史:1,密码:3,帐号:3,快速:1,手机统一登录:1,没有:1,注册:1,状态:1,登录:4,记住:1,请输入:1,输入:1,选择:1,邮箱:1","1"
"09a67213c310ee76d856d831172d3f94","http://svvvvvv001.club/platform/passport/login.html","刷新:2,发送到:1,图片:2,客服:1,密码:6,忘记:2,手机号:2,收到:1,新密码:2,点击:2,用户名:1,登录:2,短信:3,确认:1,管理员:1,系统:1,绑定:1,请输入:2,账户:2,选择:1,通过:1,重置:3,错误:2,验证码:7","1"
"09a7bb4ba4de8fd650af07f29055552c","http://p0nc.tt123.club/shouye.asp","一步:1,不便:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"09c582e8a77d0f2fdd248b6a0bdafbda","http://gdrvus9j.tei123.site/shouye.asp","一步:1,不便:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"09c606d1064fb93583e4628e4eeafc16","http://5962798.com/index/login","会员注册:1,会员登录:1,客服:2,密码:4,忘记:2,温馨提示:1,用户名:2,登陆:1,确定:1,联系:1,请输入:4","1"
"09cdeee2c1ad8a7c1181b6a8a125503e","http://a.sszzxy.xyz/detail5","中心:1,买家:1,互动:2,交易:3,位置:1,关于:1,内存:1,几张:1,出具:1,包装:1,包邮:3,卖家:3,发票:1,商品:1,回复率:1,在售:1,在嘛:1,大家:1,宝贝:4,容量:1,密码锁:1,平台:4,异地:1,当前:2,情况:1,想要:2,报告:1,担保:1,拆修:1,拍个:1,支持:4,是否:2,服务:1,机器:1,查看:1,浏览:1,特色:1,确认:1,累计:1,聊一聊:1,至验机:1,视频:1,解锁:1,详情:1,详细信息:1,转转:4,运行:1,邮寄:2,配件:2,顺丰:1,颜色:1,马上:1,验机:5","1"
"0a1445a827c55819532a6cc769d6dd82","http://zzxyjym661k.xyz/detail5","中心:1,买家:1,互动:2,交易:3,位置:1,关于:1,内存:1,几张:1,出具:1,包装:1,包邮:3,卖家:3,发票:1,商品:1,回复率:1,在售:1,在嘛:1,大家:1,宝贝:4,容量:1,密码锁:1,平台:4,异地:1,当前:2,情况:1,想要:2,报告:1,担保:1,拆修:1,拍个:1,支持:4,是否:2,服务:1,机器:1,查看:1,浏览:1,特色:1,确认:1,累计:1,聊一聊:1,至验机:1,视频:1,解锁:1,详情:1,详细信息:1,转转:4,运行:1,邮寄:2,配件:2,顺丰:1,颜色:1,马上:1,验机:5","1"
"0a2987914ec68744f5e32fcb2232e68f","http://rsor.cee123.club/shouye.asp","一步:1,不便:1,即时:1,失效:1,官方:1,导致:1,带来:1,收到:1,敬请:1,新能源:1,是否:1,更新:1,用户:1,系统升级:2,绑定:3,认证中心:1,说明:1,谅解:1,车牌号:1,输入:1,通知:1,部分:1,重新:1,银行卡:2","1"
"0a33f3a7d2ac72840781b1729a8a8648","http://fx.yiyuan.icu/platform/passport/login.html","不能:1,为空:1,刷新:2,发送到:1,图片:2,客服:2,密码:6,忘记:2,手机号:2,收到:1,新密码:2,来客:1,点击:2,用户名:1,登录:2,短信:3,确认:1,管理员:1,系统:2,绑定:1,请输入:2,账户:2,选择:1,通过:1,重置:3,错误:1,验证码:8","1"
"0a6352c211f60221a378f76a6b180da5","http://hamwtfxm.mengyadesign.cn/gsgovrz/ertzc.html","一步:1,不便:2,为了:1,出行:1,卡已:1,即时:1,失效:2,官方:1,导致:1,带来:2,提示:1,收到:1,敬请:2,新能源:1,是否:1,更新:1,正常:1,用户:1,由此:1,确定:1,系统升级:3,绑定:4,认证中心:1,说明:1,谅解:2,车牌号:1,输入:1,通知:1,通行:1,部分:1,重新:2,银行卡:2","1"
"0a7b1ba108f7f940a596b3064d72159f","http://xxfwcm.e8yhv.beer/?get=app","下发:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,交通银行信用卡:1,人力资源:1,使用:1,保险:1,信息:2,信用卡:1,储蓄卡:1,全国:1,关于:3,农业:1,办理:2,加载:1,务必:1,升级:3,印发:1,即刻:1,即可:1,及时:1,合作:1,否则:1,基金:1,填写:4,声明:1,安全:1,完成:2,审批:1,审核:2,工作日内:1,工商银行:1,开展:1,异常:1,当地:1,当日:1,总局:1,投资:1,收到:4,政策措施:2,日内:1,暂停:1,服务:1,标准规定:1,核实:1,根据:2,检测:1,此次:1,步骤:1,版本:3,特此通知:1,状态:1,环境:1,现已:1,理财:1,用户:2,电子:3,登记:3,相关:1,真实性:1,短信:1,确认:2,社会保障部:1,社保局:1,立即:2,等待:2,管理:1,绑定:1,网络:1,规定:1,认证:8,资料:2,身份:1,过多:1,进行:3,通知:6,避免出现:1,鉴于:1,限于:1,验证:1","1"
"0a7d8712870dded41d9a8fda32939429","http://chatmaster.cc/platform/passport/login.html","刷新:2,发送到:1,图片:2,客服:2,密码:6,忘记:2,手机号:2,收到:1,新密码:2,点击:2,用户名:1,登录:2,短信:3,确认:1,管理员:1,系统:2,绑定:1,请输入:2,账户:2,选择:1,通过:1,重置:3,错误:2,验证码:7","1"
"0a85276c072850f999d2d695af690bec","http://3f0kzqj4.fcxg.ink/index.php?get=index","下发:1,不便:1,个人资料:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,人力资源:1,以及:1,保障局:2,信息:1,停止使用:1,储蓄卡:1,全国:2,公网:1,关于:3,农业:1,办理:4,加载:1,务必:1,医保卡:3,医疗:2,升级:4,卡号:1,印发:1,即刻:1,即可:1,及时:3,合作:1,国家:1,填写:3,声明:1,姓名:4,安全:1,安备:1,完成:2,审批:1,审核:2,工作日内:1,工商银行:1,带来:1,广大:1,开展:1,异常:2,当地:1,当日:1,总局:1,按照:1,提交:1,提供:1,收到:4,政策措施:2,敬请:1,日内:1,旧版:1,查询:4,标准规定:1,核实:3,根据:3,检测:1,此次:1,步骤:1,流程:1,温馨提示:1,版本:3,特此通知:1,状态:2,环境:1,现已:1,用户:4,由于:1,电子信息:1,登记:3,相关:1,真实性:1,短信:1,确认:1,社会保障部:1,社保局:1,立即:1,等待:2,管理:1,系统:1,绑定:1,网络:1,表格:1,规定:1,认证:5,证件号码:1,请输入:3,谅解:1,资料:3,身份证:3,过多:1,进行:2,通知:5,避免出现:1,鉴于:1,银行:1,限于:1,领取:1","1"
"0aac95aed601bcb63654353f478d9c08","http://fon80cy4.mkpca.xyz/index.php?get=zy","下发:1,不便:1,个人资料:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,人力资源:1,以及:1,保障局:2,信息:1,停止使用:1,储蓄卡:1,全国:2,公网:1,关于:3,农业:1,办理:4,务必:1,医保卡:3,医疗:2,升级:4,卡号:1,印发:1,即刻:1,即可:1,及时:3,合作:1,国家:1,填写:3,声明:1,姓名:4,安备:1,完成:2,审批:1,审核:2,工作日内:1,工商银行:1,带来:1,广大:1,开展:1,异常:2,当地:1,当日:1,总局:1,按照:1,提交:1,提供:1,收到:4,政策措施:2,敬请:1,日内:1,旧版:1,查询:4,标准规定:1,核实:3,根据:3,此次:1,步骤:1,流程:1,温馨提示:1,版本:3,特此通知:1,状态:2,现已:1,用户:4,由于:1,电子信息:1,登记:3,相关:1,真实性:1,短信:1,确认:1,社会保障部:1,社保局:1,立即:1,等待:2,管理:1,系统:1,绑定:1,表格:1,规定:1,认证:5,证件号码:1,请输入:3,谅解:1,资料:3,身份证:3,过多:1,进行:2,通知:5,避免出现:1,鉴于:1,银行:1,限于:1,领取:1","1"
"0aceddbec06879eb4a8219469fddeeff","http://h28m4ya8.ywgix.top/index.php?get=index","下发:1,不便:1,个人资料:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,人力资源:1,以及:1,保障局:2,信息:1,停止使用:1,储蓄卡:1,全国:2,公网:1,关于:3,农业:1,办理:4,加载:1,务必:1,医保卡:3,医疗:2,升级:4,卡号:1,印发:1,即刻:1,即可:1,及时:3,合作:1,国家:1,填写:3,声明:1,姓名:4,安全:1,安备:1,完成:2,审批:1,审核:2,工作日内:1,工商银行:1,带来:1,广大:1,开展:1,异常:2,当地:1,当日:1,总局:1,按照:1,提交:1,提供:1,收到:4,政策措施:2,敬请:1,日内:1,旧版:1,查询:4,标准规定:1,核实:3,根据:3,检测:1,此次:1,步骤:1,流程:1,温馨提示:1,版本:3,特此通知:1,状态:2,环境:1,现已:1,用户:4,由于:1,电子信息:1,登记:3,相关:1,真实性:1,短信:1,确认:1,社会保障部:1,社保局:1,立即:1,等待:2,管理:1,系统:1,绑定:1,网络:1,表格:1,规定:1,认证:5,证件号码:1,请输入:3,谅解:1,资料:3,身份证:3,过多:1,进行:2,通知:5,避免出现:1,鉴于:1,银行:1,限于:1,领取:1","1"
"0ad08e6ada73573c22c9e521e482fc8e","http://f64z8a89.fu3g.run/index.php?get=index","下发:1,不便:1,个人资料:1,个人身份:1,中华人民共和国:1,中国邮政:1,中国银行:1,人力资源:1,以及:1,保障局:2,信息:1,停止使用:1,储蓄卡:1,全国:2,公网:1,关于:3,农业:1,办理:4,加载:1,务必:1,医保卡:3,医疗:2,升级:4,卡号:1,印发:1,即刻:1,即可:1,及时:3,合作:1,国家:1,填写:3,声明:1,姓名:4,安全:1,安备:1,完成:2,审批:1,审核:2,工作日内:1,工商银行:1,带来:1,广大:1,开展:1,异常:2,当地:1,当日:1,总局:1,按照:1,提交:1,提供:1,收到:4,政策措施:2,敬请:1,日内:1,旧版:1,查询:4,标准规定:1,核实:3,根据:3,检测:1,此次:1,步骤:1,流程:1,温馨提示:1,版本:3,特此通知:1,状态:2,环境:1,现已:1,用户:4,由于:1,电子信息:1,登记:3,相关:1,真实性:1,短信:1,确认:1,社会保障部:1,社保局:1,立即:1,等待:2,管理:1,系统:1,绑定:1,网络:1,表格:1,规定:1,认证:5,证件号码:1,请输入:3,谅解:1,资料:3,身份证:3,过多:1,进行:2,通知:5,避免出现:1,鉴于:1,银行:1,限于:1,领取:1","1"
"0ae66cb53d4dd5fd9d4be91c79cb27d5","https://38-1307067850.cos-website.ap-hongkong.myqcloud.com/","QQ号:1,一键:1,历史:1,密码:3,帐号:3,快速:1,手机统一登录:1,没有:1,注册:1,状态:1,登录:4,记住:1,请输入:1,输入:1,选择:1,邮箱:1","1"
